Problem:    tsp
Rows:       196
Columns:    312 (156 integer, 156 binary)
Non-zeros:  1092
Status:     INTEGER OPTIMAL
Objective:  total = 383 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 total                     383                             
   130 x[11,10]     *              0             0             1 
   131 x[11,12]     *              1             0             1 
   132 x[11,13]     *              0             0             1 
   133 x[12,1]      *              0             0             1 
   134 x[12,2]      *              1             0             1 
   135 x[12,3]      *              0             0             1 
   136 x[12,4]      *              0             0             1 
   137 x[12,5]      *              0             0             1 
   138 x[12,6]      *              0             0             1 
   139 x[12,7]      *              0             0             1 
   140 x[12,8]      *              0             0             1 
   141 x[12,9]      *              0             0             1 
   142 x[12,10]     *              0             0             1 
   143 x[12,11]     *              0             0             1 
   144 x[12,13]     *              0             0             1 
   145 x[13,1]      *              1             0             1 
   146 x[13,2]      *              0             0             1 
   147 x[13,3]      *              0             0             1 
   148 x[13,4]      *              0             0             1 
   149 x[13,5]      *              0             0             1 
   150 x[13,6]      *              0             0             1 
   151 x[13,7]      *              0             0             1 
   152 x[13,8]      *              0             0             1 
   153 x[13,9]      *              0             0             1 
   154 x[13,10]     *              0             0             1 
   155 x[13,11]     *              0             0             1 
   156 x[13,12]     *              0             0             1 
   157 y[1,2]                      0             0               
   158 y[1,3]                      0             0               
   159 y[1,4]                      0             0               
   160 y[1,5]                     12             0               
   161 y[1,6]                      0             0               
   162 y[1,7]                      0             0               
   163 y[1,8]                      0             0               
   164 y[1,9]                      0             0               
   165 y[1,10]                     0             0               
   166 y[1,11]                     0             0               
   167 y[1,12]                     0             0               
   168 y[1,13]                     0             0               
   169 y[2,1]                      0             0               
   170 y[2,3]                      0             0               
   171 y[2,4]                      0             0               
   172 y[2,5]                      0             0               
   173 y[2,6]                      0             0               
   174 y[2,7]                      0             0               
   175 y[2,8]                      0             0               
   176 y[2,9]                      7             0               
   177 y[2,10]                     0             0               
   178 y[2,11]                     0             0               
   179 y[2,12]                     0             0               
   180 y[2,13]                     0             0               
   181 y[3,1]                      0             0               
   182 y[3,2]                      0             0               
   183 y[3,4]                      4             0               
   184 y[3,5]                      0             0               
   185 y[3,6]                      0             0               
   186 y[3,7]                      0             0               
   187 y[3,8]                      0             0               
   188 y[3,9]                      0             0               
   189 y[3,10]                     0             0               
   190 y[3,11]                     0             0               
   191 y[3,12]                     0             0               
   192 y[3,13]                     0             0               
   193 y[4,1]                      0             0               
   194 y[4,2]                      0             0               
   195 y[4,3]                      0             0               
   196 y[4,5]                      0             0               
   197 y[4,6]                      0             0               
   198 y[4,7]                      3             0               
   199 y[4,8]                      0             0               
   200 y[4,9]                      0             0               
   201 y[4,10]                     0             0               
   202 y[4,11]                     0             0               
   203 y[4,12]                     0             0               
   204 y[4,13]                     0             0               
   205 y[5,1]                      0             0               
   206 y[5,2]                      0             0               
   207 y[5,3]                      0             0               
   208 y[5,4]                      0             0               
   209 y[5,6]                     11             0               
   210 y[5,7]                      0             0               
   211 y[5,8]                      0             0               
   212 y[5,9]                      0             0               
   213 y[5,10]                     0             0               
   214 y[5,11]                     0             0               
   215 y[5,12]                     0             0               
   216 y[5,13]                     0             0               
   217 y[6,1]                      0             0               
   218 y[6,2]                      0             0               
   219 y[6,3]                      0             0               
   220 y[6,4]                      0             0               
   221 y[6,5]                      0             0               
   222 y[6,7]                      0             0               
   223 y[6,8]                      0             0               
   224 y[6,9]                      0             0               
   225 y[6,10]                     0             0               
   226 y[6,11]                    10             0               
   227 y[6,12]                     0             0               
   228 y[6,13]                     0             0               
   229 y[7,1]                      0             0               
   230 y[7,2]                      0             0               
   231 y[7,3]                      0             0               
   232 y[7,4]                      0             0               
   233 y[7,5]                      0             0               
   234 y[7,6]                      0             0               
   235 y[7,8]                      0             0               
   236 y[7,9]                      0             0               
   237 y[7,10]                     2             0               
   238 y[7,11]                     0             0               
   239 y[7,12]                     0             0               
   240 y[7,13]                     0             0               
   241 y[8,1]                      0             0               
   242 y[8,2]                      0             0               
   243 y[8,3]                      5             0               
   244 y[8,4]                      0             0               
   245 y[8,5]                      0             0               
   246 y[8,6]                      0             0               
   247 y[8,7]                      0             0               
   248 y[8,9]                      0             0               
   249 y[8,10]                     0             0               
   250 y[8,11]                     0             0               
   251 y[8,12]                     0             0               
   252 y[8,13]                     0             0               
   253 y[9,1]                      0             0               
   254 y[9,2]                      0             0               
   255 y[9,3]                      0             0               
   256 y[9,4]                      0             0               
   257 y[9,5]                      0             0               
   258 y[9,6]                      0             0               
   259 y[9,7]                      0             0               
   260 y[9,8]                      6             0               
   261 y[9,10]                     0             0               
   262 y[9,11]                     0             0               
   263 y[9,12]                     0             0               
   264 y[9,13]                     0             0               
